name	qid	measure	value
BM25	14328	ndcg	0.1110704926998938
BM25	143578	bpref	0.4
BM25	143578	recip_rank	0.5
BM25	143578	P_5	0.2
BM25	143578	ndcg	0.21502921012841905
BM25	143589	bpref	0.25
BM25	143589	recip_rank	0.25
BM25	143589	P_5	0.2
BM25	143589	ndcg	0.30949327088278805
BM25	143641	bpref	0.75
BM25	143641	recip_rank	0.3333333333333333
BM25	143641	P_5	0.2
BM25	143641	ndcg	0.2336919584327467
BM25	14365	bpref	0.4
BM25	14365	recip_rank	0.007936507936507936
BM25	14365	P_5	0.0
BM25	14365	ndcg	0.09812863283914462
BM25	1436706	bpref	0.0
BM25	1436706	recip_rank	0.0
BM25	1436706	P_5	0.0
BM25	1436706	ndcg	0.0
BM25	143707	bpref	0.0
BM25	143707	recip_rank	0.0
BM25	143707	P_5	0.0
BM25	143707	ndcg	0.0
BM25	14371	bpref	0.7142857142857143
BM25	14371	recip_rank	0.2
BM25	14371	P_5	0.2
BM25	14371	ndcg	0.24956979227024464
BM25	143718	bpref	0.2
BM25	143718	recip_rank	0.1111111111111111
BM25	143718	P_5	0.0
BM25	143718	ndcg	0.2634131567362726
BM25	1437586	bpref	0.75
BM25	1437586	recip_rank	0.037037037037037035
BM25	1437586	P_5	0.0
BM25	1437586	ndcg	0.14959311407819278
BM25	143774	bpref	0.08333333333333334
BM25	143774	recip_rank	0.00228310502283105
BM25	143774	P_5	0.0
BM25	143774	ndcg	0.05434427458697158
BM25	143776	bpref	0.16666666666666666
BM25	143776	recip_rank	0.0028011204481792717
BM25	143776	P_5	0.0
BM25	143776	ndcg	0.07529487947999566
BM25	143931	bpref	0.0
BM25	143931	recip_rank	0.0
BM25	143931	P_5	0.0
BM25	143931	ndcg	0.0
BM25	14397	bpref	0.0
BM25	14397	recip_rank	0.0
BM25	14397	P_5	0.0
BM25	14397	ndcg	0.0
BM25	143988	bpref	0.3333333333333333
BM25	143988	recip_rank	0.07692307692307693
BM25	143988	P_5	0.0
BM25	143988	ndcg	0.083888670685629
BM25	143989	bpref	0.64
BM25	143989	recip_rank	0.09090909090909091
BM25	143989	P_5	0.0
BM25	143989	ndcg	0.25376128694720934
BM25	1440032	bpref	0.0
BM25	1440032	recip_rank	0.0
BM25	1440032	P_5	0.0
BM25	1440032	ndcg	0.0
BM25	1441	bpref	0.2727272727272727
BM25	1441	recip_rank	0.025
BM25	1441	P_5	0.0
BM25	1441	ndcg	0.08302659460998091
BM25	144364	bpref	0.5
BM25	144364	recip_rank	0.02564102564102564
BM25	144364	P_5	0.0
BM25	144364	ndcg	0.1467780848196749
BM25	1443757	bpref	0.125
BM25	1443757	recip_rank	0.002932551319648094
BM25	1443757	P_5	0.0
BM25	1443757	ndcg	0.021272699967811448
BM25	1443822	bpref	0.0
BM25	1443822	recip_rank	0.0
BM25	1443822	P_5	0.0
BM25	1443822	ndcg	0.0
BM25	14442	bpref	0.16666666666666666
BM25	14442	recip_rank	0.0027397260273972603
BM25	14442	P_5	0.0
BM25	14442	ndcg	0.021603915993134222
BM25	1444350	bpref	0.5
BM25	1444350	recip_rank	0.0015600624024961
BM25	1444350	P_5	0.0
BM25	1444350	ndcg	0.08302891101152104
BM25	144463	bpref	0.5333333333333334
BM25	144463	recip_rank	1.0
BM25	144463	P_5	0.4
BM25	144463	ndcg	0.7311428816820568
BM25	144498	bpref	0.25
BM25	144498	recip_rank	0.05
BM25	144498	P_5	0.0
BM25	144498	ndcg	0.12260193283466977
BM25	1445229	bpref	0.25
BM25	1445229	recip_rank	1.0
BM25	1445229	P_5	0.2
BM25	1445229	ndcg	0.44824710724521977
BM25	1445247	bpref	0.16666666666666666
BM25	1445247	recip_rank	0.0015360983102918587
BM25	1445247	P_5	0.0
BM25	1445247	ndcg	0.06832885457157008
BM25	144655	bpref	0.16666666666666666
BM25	144655	recip_rank	0.07692307692307693
BM25	144655	P_5	0.0
BM25	144655	ndcg	0.09664056422121588
BM25	144698	bpref	0.14285714285714285
BM25	144698	recip_rank	0.001282051282051282
BM25	144698	P_5	0.0
BM25	144698	ndcg	0.031600339404982934
BM25	14484	bpref	0.4
BM25	14484	recip_rank	0.027777777777777776
BM25	14484	P_5	0.0
BM25	14484	ndcg	0.07496744635766228
BM25	14487	bpref	0.6666666666666666
BM25	14487	recip_rank	0.027777777777777776
BM25	14487	P_5	0.0
BM25	14487	ndcg	0.179399398255869
BM25	144915	bpref	0.5
BM25	144915	recip_rank	0.16666666666666666
BM25	144915	P_5	0.0
BM25	144915	ndcg	0.3232397913634119
BM25	1450938	bpref	0.0
BM25	1450938	recip_rank	0.0
BM25	1450938	P_5	0.0
BM25	1450938	ndcg	0.0
BM25	14511	bpref	0.5416666666666666
BM25	14511	recip_rank	0.25
BM25	14511	P_5	0.2
BM25	14511	ndcg	0.20118195105553244
BM25	1452299	bpref	0.2857142857142857
BM25	1452299	recip_rank	0.0014641288433382138
BM25	1452299	P_5	0.0
BM25	1452299	ndcg	0.06282397941123634
BM25	145241	bpref	0.0
BM25	145241	recip_rank	0.0
BM25	145241	P_5	0.0
BM25	145241	ndcg	0.0
BM25	145314	bpref	0.8
BM25	145314	recip_rank	0.06666666666666667
BM25	145314	P_5	0.0
BM25	145314	ndcg	0.2639960783458131
BM25	14537	bpref	0.0
BM25	14537	recip_rank	0.125
BM25	14537	P_5	0.0
BM25	14537	ndcg	0.125971189217777
BM25	145443	bpref	0.0
BM25	145443	recip_rank	0.0
BM25	145443	P_5	0.0
BM25	145443	ndcg	0.0
BM25	1455799	bpref	0.3333333333333333
BM25	1455799	recip_rank	0.012195121951219513
BM25	1455799	P_5	0.0
BM25	1455799	ndcg	0.06650055367246827
BM25	145618	bpref	0.8333333333333334
BM25	145618	recip_rank	1.0
BM25	145618	P_5	0.2
BM25	145618	ndcg	0.32319013818816034
BM25	145619	bpref	0.0
BM25	145619	recip_rank	0.0
BM25	145619	P_5	0.0
BM25	145619	ndcg	0.0
BM25	145624	bpref	0.0
BM25	145624	recip_rank	0.0
BM25	145624	P_5	0.0
BM25	145624	ndcg	0.0
BM25	145733	bpref	0.16666666666666666
BM25	145733	recip_rank	0.00273224043715847
BM25	145733	P_5	0.0
BM25	145733	ndcg	0.03748915256014707
BM25	145735	bpref	0.5599999999999999
BM25	145735	recip_rank	0.2
BM25	145735	P_5	0.2
BM25	145735	ndcg	0.27162261478873045
BM25	145748	bpref	0.6
BM25	145748	recip_rank	0.14285714285714285
BM25	145748	P_5	0.0
BM25	145748	ndcg	0.267203050979729
BM25	1459	bpref	0.16666666666666666
BM25	1459	recip_rank	0.01818181818181818
BM25	1459	P_5	0.0
BM25	1459	ndcg	0.058706931988305504
BM25	1459665	bpref	0.0
BM25	1459665	recip_rank	0.0
BM25	1459665	P_5	0.0
BM25	1459665	ndcg	0.0
BM25	146017	bpref	0.25
BM25	146017	recip_rank	0.01818181818181818
BM25	146017	P_5	0.0
BM25	146017	ndcg	0.06545041104208303
BM25	146108	bpref	0.25
BM25	146108	recip_rank	0.0034482758620689655
BM25	146108	P_5	0.0
BM25	146108	ndcg	0.05207272522976823
BM25	146179	bpref	0.0
BM25	146179	recip_rank	0.0
BM25	146179	P_5	0.0
BM25	146179	ndcg	0.0
BM25	14629	bpref	0.6666666666666666
BM25	14629	recip_rank	0.125
BM25	14629	P_5	0.0
BM25	14629	ndcg	0.2689155221621041
BM25	14632	bpref	0.5
BM25	14632	recip_rank	0.5
BM25	14632	P_5	0.2
BM25	14632	ndcg	0.1767743926945852
BM25	1464536	bpref	0.0
BM25	1464536	recip_rank	0.0
BM25	1464536	P_5	0.0
BM25	1464536	ndcg	0.0
BM25	1464573	bpref	0.2
BM25	1464573	recip_rank	0.5
BM25	1464573	P_5	0.2
BM25	1464573	ndcg	0.2755519442199235
BM25	146472	bpref	0.75
BM25	146472	recip_rank	1.0
BM25	146472	P_5	0.2
BM25	146472	ndcg	0.8496649940318991
BM25	14649	bpref	0.6
BM25	14649	recip_rank	1.0
BM25	14649	P_5	0.2
BM25	14649	ndcg	0.48657635744420047
BM25	1464992	bpref	0.0
BM25	1464992	recip_rank	0.2
BM25	1464992	P_5	0.2
BM25	1464992	ndcg	0.38685280723454163
BM25	146529	bpref	0.34615384615384615
BM25	146529	recip_rank	0.023255813953488372
BM25	146529	P_5	0.0
BM25	146529	ndcg	0.13049509836847656
BM25	146743	bpref	0.6
BM25	146743	recip_rank	0.1
BM25	146743	P_5	0.0
BM25	146743	ndcg	0.16529641544242638
BM25	146775	bpref	0.21428571428571427
BM25	146775	recip_rank	0.0024813895781637717
BM25	146775	P_5	0.0
BM25	146775	ndcg	0.1058780391599897
BM25	146822	bpref	0.6666666666666666
BM25	146822	recip_rank	1.0
BM25	146822	P_5	0.2
BM25	146822	ndcg	0.6858866921369359
BM25	1469200	bpref	0.0
BM25	1469200	recip_rank	0.0
BM25	1469200	P_5	0.0
BM25	1469200	ndcg	0.0
BM25	147009	bpref	0.75
BM25	147009	recip_rank	0.058823529411764705
BM25	147009	P_5	0.0
BM25	147009	ndcg	0.22500590081934238
BM25	147052	bpref	1.0
BM25	147052	recip_rank	0.047619047619047616
BM25	147052	P_5	0.0
BM25	147052	ndcg	0.3002454242295375
BM25	147132	bpref	0.0
BM25	147132	recip_rank	0.0
BM25	147132	P_5	0.0
BM25	147132	ndcg	0.0
BM25	147225	bpref	0.6666666666666666
BM25	147225	recip_rank	0.5
BM25	147225	P_5	0.2
BM25	147225	ndcg	0.49973439169727824
BM25	147234	bpref	0.0
BM25	147234	recip_rank	0.0
BM25	147234	P_5	0.0
BM25	147234	ndcg	0.0
BM25	147241	bpref	0.0
BM25	147241	recip_rank	0.001183431952662722
BM25	147241	P_5	0.0
BM25	147241	ndcg	0.05452520742385207
BM25	14733	bpref	0.7142857142857143
BM25	14733	recip_rank	0.125
BM25	14733	P_5	0.0
BM25	14733	ndcg	0.25045339299124636
BM25	14740	bpref	0.3333333333333333
BM25	14740	recip_rank	0.003952569169960474
BM25	14740	P_5	0.0
BM25	14740	ndcg	0.041656392225250444
BM25	1474170	bpref	0.0
BM25	1474170	recip_rank	0.0
BM25	1474170	P_5	0.0
BM25	1474170	ndcg	0.0
BM25	147428	bpref	0.8333333333333334
BM25	147428	recip_rank	0.01020408163265306
BM25	147428	P_5	0.0
BM25	147428	ndcg	0.18167882611228467
BM25	14763	bpref	0.8
BM25	14763	recip_rank	0.005714285714285714
BM25	14763	P_5	0.0
BM25	14763	ndcg	0.16311191926158874
BM25	147737	bpref	0.0
BM25	147737	recip_rank	0.3333333333333333
BM25	147737	P_5	0.4
BM25	147737	ndcg	0.5220549110384864
BM25	147858	bpref	0.0
BM25	147858	recip_rank	0.0
BM25	147858	P_5	0.0
BM25	147858	ndcg	0.0
BM25	147944	bpref	0.875
BM25	147944	recip_rank	0.25
BM25	147944	P_5	0.2
BM25	147944	ndcg	0.387845367162676
BM25	148095	bpref	0.5
BM25	148095	recip_rank	0.047619047619047616
BM25	148095	P_5	0.0
BM25	148095	ndcg	0.19444548773374232
BM25	148100	bpref	0.0
BM25	148100	recip_rank	0.0
BM25	148100	P_5	0.0
BM25	148100	ndcg	0.0
BM25	148102	bpref	0.4
BM25	148102	recip_rank	0.041666666666666664
BM25	148102	P_5	0.0
BM25	148102	ndcg	0.16120804885387252
BM25	148481	bpref	0.4
BM25	148481	recip_rank	0.015873015873015872
BM25	148481	P_5	0.0
BM25	148481	ndcg	0.07277378899528344
BM25	148571	bpref	0.375
BM25	148571	recip_rank	0.007042253521126761
BM25	148571	P_5	0.0
BM25	148571	ndcg	0.05990803719040919
BM25	148575	bpref	0.5
BM25	148575	recip_rank	0.125
BM25	148575	P_5	0.0
BM25	148575	ndcg	0.1587668111820537
BM25	14866	bpref	0.4
BM25	14866	recip_rank	0.02702702702702703
BM25	14866	P_5	0.0
BM25	14866	ndcg	0.09853392885382599
BM25	148662	bpref	0.0
BM25	148662	recip_rank	0.0
BM25	148662	P_5	0.0
BM25	148662	ndcg	0.0
BM25	148718	bpref	0.0
BM25	148718	recip_rank	0.0
BM25	148718	P_5	0.0
BM25	148718	ndcg	0.0
BM25	148752	bpref	0.5
BM25	148752	recip_rank	0.00819672131147541
BM25	148752	P_5	0.0
BM25	148752	ndcg	0.08977862303406087
BM25	1488	bpref	0.55
BM25	1488	recip_rank	1.0
BM25	1488	P_5	0.4
BM25	1488	ndcg	0.5466630192917875
BM25	148932	bpref	0.3333333333333333
BM25	148932	recip_rank	0.5
BM25	148932	P_5	0.2
BM25	148932	ndcg	0.2752071002347069
BM25	148970	bpref	0.0
BM25	148970	recip_rank	0.0
BM25	148970	P_5	0.0
BM25	148970	ndcg	0.0
BM25	149025	bpref	0.625
BM25	149025	recip_rank	0.017241379310344827
BM25	149025	P_5	0.0
BM25	149025	ndcg	0.12598391930187444
BM25	14903	bpref	0.0
BM25	14903	recip_rank	0.0
BM25	14903	P_5	0.0
BM25	14903	ndcg	0.0
BM25	14910	bpref	0.2
BM25	14910	recip_rank	0.0011682242990654205
BM25	14910	P_5	0.0
BM25	14910	ndcg	0.04041281302656492
BM25	14923	bpref	0.8
BM25	14923	recip_rank	0.25
BM25	14923	P_5	0.2
BM25	14923	ndcg	0.34141854417474066
BM25	149540	bpref	0.4
BM25	149540	recip_rank	0.004651162790697674
BM25	149540	P_5	0.0
BM25	149540	ndcg	0.10060715164550467
BM25	149629	bpref	0.3333333333333333
BM25	149629	recip_rank	0.0034602076124567475
BM25	149629	P_5	0.0
BM25	149629	ndcg	0.07388626772829551
BM25	149674	bpref	0.0
BM25	149674	recip_rank	0.0
BM25	149674	P_5	0.0
BM25	149674	ndcg	0.0
BM25	149757	bpref	0.5
BM25	149757	recip_rank	0.125
BM25	149757	P_5	0.0
BM25	149757	ndcg	0.21700506345627849
BM25	149778	bpref	0.3333333333333333
BM25	149778	recip_rank	0.5
BM25	149778	P_5	0.2
BM25	149778	ndcg	0.20151514190050246
BM25	149821	bpref	0.25
BM25	149821	recip_rank	0.01639344262295082
BM25	149821	P_5	0.0
BM25	149821	ndcg	0.07948986368340179
BM25	149951	bpref	0.0
BM25	149951	recip_rank	0.0
BM25	149951	P_5	0.0
BM25	149951	ndcg	0.0
BM25	1501	bpref	0.2
BM25	1501	recip_rank	0.005050505050505051
BM25	1501	P_5	0.0
BM25	1501	ndcg	0.02859506131900818
BM25	150100	bpref	0.8181818181818182
BM25	150100	recip_rank	0.16666666666666666
BM25	150100	P_5	0.0
BM25	150100	ndcg	0.39569638179633226
BM25	150174	bpref	0.5
BM25	150174	recip_rank	0.1111111111111111
BM25	150174	P_5	0.0
BM25	150174	ndcg	0.16904170159388393
BM25	15020	bpref	1.0
BM25	15020	recip_rank	1.0
BM25	15020	P_5	0.6
BM25	15020	ndcg	0.7512325983612879
BM25	150210	bpref	0.3333333333333333
BM25	150210	recip_rank	0.125
BM25	150210	P_5	0.0
BM25	150210	ndcg	0.16771752171325524
BM25	15043	bpref	0.75
BM25	15043	recip_rank	0.0625
BM25	15043	P_5	0.0
BM25	15043	ndcg	0.1373457502609326
BM25	150439	bpref	0.2
BM25	150439	recip_rank	0.2
BM25	150439	P_5	0.2
BM25	150439	ndcg	0.27606364642451503
BM25	150550	bpref	0.3333333333333333
BM25	150550	recip_rank	0.001122334455667789
BM25	150550	P_5	0.0
BM25	150550	ndcg	0.05424521938675394
BM25	150616	bpref	0.5
BM25	150616	recip_rank	0.0032679738562091504
BM25	150616	P_5	0.0
BM25	150616	ndcg	0.12060058305194576
BM25	150669	bpref	0.6666666666666666
BM25	150669	recip_rank	0.14285714285714285
BM25	150669	P_5	0.0
BM25	150669	ndcg	0.21125159067658028
BM25	1507134	bpref	0.2
BM25	1507134	recip_rank	0.03125
BM25	1507134	P_5	0.0
BM25	1507134	ndcg	0.03902829024289846
BM25	15072	bpref	0.0
BM25	15072	recip_rank	0.0
BM25	15072	P_5	0.0
BM25	15072	ndcg	0.0
BM25	150879	bpref	1.0
BM25	150879	recip_rank	0.05263157894736842
BM25	150879	P_5	0.0
BM25	150879	ndcg	0.21839875224488725
BM25	150884	bpref	0.0
BM25	150884	recip_rank	0.0
BM25	150884	P_5	0.0
BM25	150884	ndcg	0.0
BM25	150887	bpref	0.3142857142857142
BM25	150887	recip_rank	0.005263157894736842
BM25	150887	P_5	0.0
BM25	150887	ndcg	0.09027685522425079
BM25	150909	bpref	0.25
BM25	150909	recip_rank	0.07692307692307693
BM25	150909	P_5	0.0
BM25	150909	ndcg	0.2702858302145068
BM25	151099	bpref	0.7142857142857143
BM25	151099	recip_rank	0.5
BM25	151099	P_5	0.4
BM25	151099	ndcg	0.5352991508562428
BM25	151651	bpref	0.22666666666666666
BM25	151651	recip_rank	0.029411764705882353
BM25	151651	P_5	0.0
BM25	151651	ndcg	0.1277439100742287
BM25	151819	bpref	0.11111111111111112
BM25	151819	recip_rank	0.001736111111111111
BM25	151819	P_5	0.0
BM25	151819	ndcg	0.051161889868351344
BM25	151851	bpref	0.3333333333333333
BM25	151851	recip_rank	0.014084507042253521
BM25	151851	P_5	0.0
BM25	151851	ndcg	0.10353252046504159
BM25	151879	bpref	1.0
BM25	151879	recip_rank	0.07142857142857142
BM25	151879	P_5	0.0
BM25	151879	ndcg	0.3218796644186872
BM25	152001	bpref	0.8333333333333334
BM25	152001	recip_rank	0.5
BM25	152001	P_5	0.2
BM25	152001	ndcg	0.3798788392231675
BM25	152092	bpref	0.5
BM25	152092	recip_rank	1.0
BM25	152092	P_5	0.2
BM25	152092	ndcg	0.8138165647551394
BM25	15212	bpref	0.5555555555555557
BM25	15212	recip_rank	1.0
BM25	15212	P_5	0.2
BM25	15212	ndcg	0.6183354810714825
BM25	152120	bpref	0.5
BM25	152120	recip_rank	0.0136986301369863
BM25	152120	P_5	0.0
BM25	152120	ndcg	0.12937878996323482
BM25	152144	bpref	0.0
BM25	152144	recip_rank	0.0
BM25	152144	P_5	0.0
BM25	152144	ndcg	0.0
BM25	152233	bpref	0.3333333333333333
BM25	152233	recip_rank	0.0012360939431396785
BM25	152233	P_5	0.0
BM25	152233	ndcg	0.03305747037529784
BM25	152593	bpref	0.25
BM25	152593	recip_rank	0.01
BM25	152593	P_5	0.0
BM25	152593	ndcg	0.12626939102425538
BM25	152808	bpref	0.0
BM25	152808	recip_rank	0.0
BM25	152808	P_5	0.0
BM25	152808	ndcg	0.0
BM25	1529	bpref	0.7692307692307693
BM25	1529	recip_rank	0.3333333333333333
BM25	1529	P_5	0.2
BM25	1529	ndcg	0.4670311165806919
BM25	153115	bpref	0.5
BM25	153115	recip_rank	0.5
BM25	153115	P_5	0.2
BM25	153115	ndcg	0.38685280723454163
BM25	15314	bpref	0.4166666666666667
BM25	15314	recip_rank	1.0
BM25	15314	P_5	0.4
BM25	15314	ndcg	0.5884436890344231
BM25	153325	bpref	0.6666666666666666
BM25	153325	recip_rank	0.0012578616352201257
BM25	153325	P_5	0.0
BM25	153325	ndcg	0.09839267585634344
BM25	153340	bpref	0.6666666666666667
BM25	153340	recip_rank	1.0
BM25	153340	P_5	0.4
BM25	153340	ndcg	0.49988410852767445
BM25	15336	bpref	0.3333333333333333
BM25	15336	recip_rank	1.0
BM25	15336	P_5	0.2
BM25	15336	ndcg	0.6387878864795979
BM25	15337	bpref	0.25
BM25	15337	recip_rank	0.0136986301369863
BM25	15337	P_5	0.0
BM25	15337	ndcg	0.07691397946405776
BM25	153404	bpref	0.5
BM25	153404	recip_rank	0.5
BM25	153404	P_5	0.2
BM25	153404	ndcg	0.3829663722517965
BM25	153585	bpref	0.6666666666666666
BM25	153585	recip_rank	1.0
BM25	153585	P_5	0.2
BM25	153585	ndcg	0.5501145615332328
BM25	153928	bpref	0.3
BM25	153928	recip_rank	0.3333333333333333
BM25	153928	P_5	0.2
BM25	153928	ndcg	0.15374852446915752
BM25	153981	bpref	0.4
BM25	153981	recip_rank	0.004016064257028112
BM25	153981	P_5	0.0
BM25	153981	ndcg	0.05796840237593284
BM25	154121	bpref	0.6
BM25	154121	recip_rank	0.004807692307692308
BM25	154121	P_5	0.0
BM25	154121	ndcg	0.09415411571727363
BM25	154180	bpref	0.125
BM25	154180	recip_rank	0.005
BM25	154180	P_5	0.0
BM25	154180	ndcg	0.017216835030427112
BM25	15425	bpref	0.1111111111111111
BM25	15425	recip_rank	0.5
BM25	15425	P_5	0.2
BM25	15425	ndcg	0.19761560934829242
BM25	154251	bpref	0.5714285714285714
BM25	154251	recip_rank	0.25
BM25	154251	P_5	0.2
BM25	154251	ndcg	0.27082066471233285
BM25	15452	bpref	0.4
BM25	15452	recip_rank	0.034482758620689655
BM25	15452	P_5	0.0
BM25	15452	ndcg	0.109511711289474
BM25	154577	bpref	0.25
BM25	154577	recip_rank	1.0
BM25	154577	P_5	0.2
BM25	154577	ndcg	0.2385191169365424
BM25	154640	bpref	0.4
BM25	154640	recip_rank	0.003289473684210526
BM25	154640	P_5	0.0
BM25	154640	ndcg	0.1121700065150299
BM25	154671	bpref	0.75
BM25	154671	recip_rank	0.3333333333333333
BM25	154671	P_5	0.2
BM25	154671	ndcg	0.3763548499918229
BM25	154686	bpref	0.6666666666666666
BM25	154686	recip_rank	0.007575757575757576
BM25	154686	P_5	0.0
BM25	154686	ndcg	0.13179791828320334
BM25	154761	bpref	0.25
BM25	154761	recip_rank	0.14285714285714285
BM25	154761	P_5	0.0
BM25	154761	ndcg	0.24108009933618396
BM25	154770	bpref	0.25
BM25	154770	recip_rank	0.2
BM25	154770	P_5	0.2
BM25	154770	ndcg	0.33370031537264844
BM25	154953	bpref	0.75
BM25	154953	recip_rank	0.02040816326530612
BM25	154953	P_5	0.0
BM25	154953	ndcg	0.13406419014897866
BM25	15496	bpref	0.4
BM25	15496	recip_rank	0.012048192771084338
BM25	15496	P_5	0.0
BM25	15496	ndcg	0.09046349997568538
BM25	15520	bpref	0.6428571428571429
BM25	15520	recip_rank	0.125
BM25	15520	P_5	0.0
BM25	15520	ndcg	0.256880531889994
BM25	155424	bpref	0.125
BM25	155424	recip_rank	0.0015337423312883436
BM25	155424	P_5	0.0
BM25	155424	ndcg	0.015494394805534259
BM25	155679	bpref	0.5
BM25	155679	recip_rank	0.14285714285714285
BM25	155679	P_5	0.0
BM25	155679	ndcg	0.19931314138926734
BM25	15570	bpref	0.6666666666666666
BM25	15570	recip_rank	0.008849557522123894
BM25	15570	P_5	0.0
BM25	15570	ndcg	0.11856712344294652
BM25	155897	bpref	0.8
BM25	155897	recip_rank	0.5
BM25	155897	P_5	0.2
BM25	155897	ndcg	0.4677536214470502
BM25	155962	bpref	0.8
BM25	155962	recip_rank	0.018518518518518517
BM25	155962	P_5	0.0
BM25	155962	ndcg	0.2050720502504965
BM25	156169	bpref	0.0
BM25	156169	recip_rank	0.0
BM25	156169	P_5	0.0
BM25	156169	ndcg	0.0
BM25	15618	bpref	1.0
BM25	15618	recip_rank	1.0
BM25	15618	P_5	0.4
BM25	15618	ndcg	0.7170711230993099
BM25	15624	bpref	0.25
BM25	15624	recip_rank	0.008130081300813009
BM25	15624	P_5	0.0
BM25	15624	ndcg	0.07169838039719167
BM25	156380	bpref	0.0
BM25	156380	recip_rank	0.0
BM25	156380	P_5	0.0
BM25	156380	ndcg	0.0
BM25	156383	bpref	0.25
BM25	156383	recip_rank	0.02702702702702703
BM25	156383	P_5	0.0
BM25	156383	ndcg	0.04545015462304488
BM25	15639	bpref	0.2857142857142857
BM25	15639	recip_rank	0.5
BM25	15639	P_5	0.2
BM25	15639	ndcg	0.31770426097296633
BM25	156392	bpref	0.41666666666666674
BM25	156392	recip_rank	0.007246376811594203
BM25	156392	P_5	0.0
BM25	156392	ndcg	0.09693692443663406
BM25	156484	bpref	0.8571428571428571
BM25	156484	recip_rank	0.08333333333333333
BM25	156484	P_5	0.0
BM25	156484	ndcg	0.31819061706400825
BM25	156620	bpref	0.8333333333333334
BM25	156620	recip_rank	1.0
BM25	156620	P_5	0.4
BM25	156620	ndcg	0.4996913489017154
BM25	156763	bpref	0.6666666666666666
BM25	156763	recip_rank	0.2
BM25	156763	P_5	0.2
BM25	156763	ndcg	0.3122077908150295
BM25	156771	bpref	0.5
BM25	156771	recip_rank	0.5
BM25	156771	P_5	0.2
BM25	156771	ndcg	0.34752672827334324
BM25	156895	bpref	0.16666666666666666
BM25	156895	recip_rank	0.006535947712418301
BM25	156895	P_5	0.0
BM25	156895	ndcg	0.05576323796582209
BM25	156994	bpref	0.6
BM25	156994	recip_rank	0.3333333333333333
BM25	156994	P_5	0.4
BM25	156994	ndcg	0.4478620716373292
BM25	157134	bpref	0.2857142857142857
BM25	157134	recip_rank	0.002207505518763797
BM25	157134	P_5	0.0
BM25	157134	ndcg	0.057463993687260496
BM25	15716	bpref	0.6666666666666666
BM25	15716	recip_rank	1.0
BM25	15716	P_5	0.2
BM25	15716	ndcg	0.39993978145008285
BM25	157381	bpref	0.5
BM25	157381	recip_rank	0.008130081300813009
BM25	157381	P_5	0.0
BM25	157381	ndcg	0.10813702019596298
BM25	157475	bpref	0.0
BM25	157475	recip_rank	0.0
BM25	157475	P_5	0.0
BM25	157475	ndcg	0.0
BM25	157617	bpref	0.2857142857142857
BM25	157617	recip_rank	0.05
BM25	157617	P_5	0.0
BM25	157617	ndcg	0.12266430199168953
BM25	157629	bpref	0.14285714285714285
BM25	157629	recip_rank	0.001694915254237288
BM25	157629	P_5	0.0
BM25	157629	ndcg	0.02061383533693301
BM25	1577	bpref	0.1111111111111111
BM25	1577	recip_rank	0.029411764705882353
BM25	1577	P_5	0.0
BM25	1577	ndcg	0.1291720830334439
BM25	157779	bpref	0.125
BM25	157779	recip_rank	0.004524886877828055
BM25	157779	P_5	0.0
BM25	157779	ndcg	0.019692338160692848
BM25	15782	bpref	0.2857142857142857
BM25	15782	recip_rank	0.00558659217877095
BM25	15782	P_5	0.0
BM25	15782	ndcg	0.14831470377721792
BM25	157820	bpref	1.0
BM25	157820	recip_rank	1.0
BM25	157820	P_5	0.4
BM25	157820	ndcg	0.7601875334318685
BM25	157873	bpref	0.4
BM25	157873	recip_rank	0.02631578947368421
BM25	157873	P_5	0.0
BM25	157873	ndcg	0.16586067588970776
BM25	157891	bpref	0.6111111111111112
BM25	157891	recip_rank	0.03125
BM25	157891	P_5	0.0
BM25	157891	ndcg	0.2066359794227114
BM25	157942	bpref	0.25
BM25	157942	recip_rank	0.002207505518763797
BM25	157942	P_5	0.0
BM25	157942	ndcg	0.0443917829986613
BM25	158033	bpref	0.25
BM25	158033	recip_rank	0.0010869565217391304
BM25	158033	P_5	0.0
BM25	158033	ndcg	0.02851330900165757
BM25	158159	bpref	1.0
BM25	158159	recip_rank	1.0
BM25	158159	P_5	0.4
BM25	158159	ndcg	0.7162281600684461
BM25	15832	bpref	0.47619047619047616
BM25	15832	recip_rank	0.014705882352941176
BM25	15832	P_5	0.0
BM25	15832	ndcg	0.1516060997348789
BM25	158388	bpref	0.5000000000000001
BM25	158388	recip_rank	0.25
BM25	158388	P_5	0.2
BM25	158388	ndcg	0.26584695868712205
BM25	15853	bpref	0.45454545454545453
BM25	15853	recip_rank	0.023809523809523808
BM25	15853	P_5	0.0
BM25	15853	ndcg	0.11335702370872014
BM25	158572	bpref	0.2
BM25	158572	recip_rank	0.125
BM25	158572	P_5	0.0
BM25	158572	ndcg	0.11450494763206998
BM25	15868	bpref	0.5714285714285714
BM25	15868	recip_rank	0.5
BM25	15868	P_5	0.2
BM25	15868	ndcg	0.42106519087635524
BM25	158735	bpref	0.4
BM25	158735	recip_rank	0.125
BM25	158735	P_5	0.0
BM25	158735	ndcg	0.18210011478848678
BM25	159095	bpref	0.16666666666666666
BM25	159095	recip_rank	0.008620689655172414
BM25	159095	P_5	0.0
BM25	159095	ndcg	0.04648864452994658
BM25	15926	bpref	0.0
